path,class
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (702).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (880).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (654).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1334).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (970).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1929).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1015).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2242).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (740).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (135).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1106).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (215).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1421).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1564).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1219).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (914).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1198).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1468).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1888).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (644).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1264).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (600).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1389).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (168).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (706).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (757).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1579).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (487).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1745).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (42).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2198).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1522).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (408).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1005).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1833).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1373).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1175).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (647).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (789).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1025).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (904).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (837).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1029).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (584).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2007).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (132).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (884).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (992).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (982).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (488).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (324).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (918).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1805).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2092).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (122).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (375).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2248).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (659).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1823).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (776).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2046).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1288).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (395).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (954).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1589).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (26).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (148).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1890).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (492).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (221).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1544).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1939).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1144).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1390).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (669).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1671).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (403).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (510).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1582).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1058).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2288).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (178).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1221).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (771).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1274).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (381).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (792).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (154).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (417).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1750).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1497).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1162).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1881).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1110).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (794).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1883).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (339).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1158).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (493).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (361).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1074).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1177).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1600).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2126).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (50).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (217).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1506).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1709).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (860).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (277).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (269).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (658).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1296).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (51).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (588).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1042).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1867).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2059).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (194).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (579).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (591).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1619).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1863).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (22).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1202).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1255).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (124).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (964).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1942).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1218).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (278).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2159).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1209).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1171).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (466).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2035).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (548).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (32).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (159).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (485).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1124).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2167).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1406).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1508).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1186).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1469).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (684).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1755).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1143).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2053).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (147).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (953).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1711).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1523).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (310).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (814).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2137).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1054).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (549).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (991).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1362).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1702).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (490).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2143).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1292).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2148).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2110).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (634).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2246).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1399).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (952).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1966).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (424).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1309).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (170).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1263).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (289).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1613).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1313).JPG,Peach___Bacterial_spot
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (509).JPG,Peach___Bacterial_spot
